,hit_id,sample_id,subject_id,ref_id
1548,UZKF01.32914.1_2/1-98,SAMN00715229,SAMN00715229,NA
1549,UZKF01.16237.1_1/79-139,SAMN00715229,SAMN00715229,NA
1550,OQAC01.14863.1_1/1-94,SAMD00036251,NA,NA
1551,ORVC01.473.1_39/64-437,SAMEA2338800,NA,S9
1552,ORVC01.473.1_38/11-266,SAMEA2338800,NA,S17
1553,JAJCIJ01.56.1_1/8-381,SAMN22167590,NA,S612
1554,JAJCIJ01.12.1_1/12-267,SAMN22167590,NA,S624
1555,JAJCIJ01.40.1_5/12-267,SAMN22167590,NA,S1239
1556,OQGU01.21500.1_3/1-128,SAMD00036215,NA,NA
1557,OQGU01.21500.1_2/8-107,SAMD00036215,NA,S1299
1558,OQGU01.21500.1_1/1-62,SAMD00036215,NA,S1300
1559,OWAK01.1568.1_12/64-437,SAMEA3708575,SAMEA3708575,S9
1560,OWAK01.1568.1_11/11-266,SAMEA3708575,SAMEA3708575,S63
1561,ORMO01.51110.1_2/51-142,SAMEA2338736,SAMEA2338736,S1301
1562,OWFG01.5623.1_3/63-436,SAMEA3708707,SAMEA3708707,S804
1563,OWFG01.5623.1_2/11-266,SAMEA3708707,SAMEA3708707,S773
1564,UZNE01.28166.1_1/3-205,SAMN00715136,SAMN00715136,S1187
1565,UZNE01.14976.1_1/64-207,SAMN00715136,SAMN00715136,NA
1566,UMDR01.1984.1_2/11-98,SAMEA4835999,SAMEA4835999,NA
1567,UMDR01.1984.1_1/1-91,SAMEA4835999,SAMEA4835999,NA
1568,UZQP01.55993.1_1/54-161,SAMN00792028,SAMN00792028,NA
1569,OQVA01.80770.1_1/6-173,SAMN06018972,NA,S424
1570,OQVA01.80770.1_2/1-188,SAMN06018972,NA,S1303
1571,OQVA01.43960.1_3/50-142,SAMN06018972,NA,NA
1572,OQVA01.47546.1_2/25-294,SAMN06018972,NA,S1304
1573,OYNS01.564.1_1/26-373,SAMN06165480,16913125,S423
1574,OYNS01.564.1_2/6-230,SAMN06165480,16913125,S424
1575,CAJKDE01.724.1_2/1-355,SAMEA7846350,NA,S1305
1576,CAJKDE01.196.1_1/3-140,SAMEA7846350,NA,S1306
1577,CAJKDE01.724.1_1/11-135,SAMEA7846350,NA,S1307
1578,OYGY01.146.1_1/64-437,SAMN06165447,14390583,S447
1579,OYGY01.203.1_4/19-363,SAMN06165447,14390583,S780
1580,OYGY01.146.1_2/11-266,SAMN06165447,14390583,S419
1581,OYGY01.203.1_3/5-240,SAMN06165447,14390583,S1308
1582,ULXB01.27377.1_2/1-192,SAMEA4835828,SAMEA4835828,NA
1583,UZUI01.6927.1_2/64-437,SAMN00792051,SAMN00792051,S9
1584,OYKD01.486.1_2/130-503,SAMN06165347,10042055,S129
1585,OYKD01.486.1_1/11-266,SAMN06165347,10042055,S846
1586,OYKD01.3476.1_1/6-176,SAMN06165347,10042055,S778
1587,OYKD01.3476.1_2/3-155,SAMN06165347,10042055,NA
1588,UMHA01.50577.1_1/1-173,SAMEA4836085,SAMEA4836085,NA
1589,UMHA01.18317.1_1/27-293,SAMEA4836085,SAMEA4836085,S918
1590,JABLTP01.70955.1_1/64-128,SAMN14651227,NA,NA
1591,OZEL01.46926.1_1/6-187,SAMN06165007,30931909,S1310
1592,OZEL01.41579.1_2/11-107,SAMN06165007,30931909,NA
1593,OZEL01.41579.1_1/1-98,SAMN06165007,30931909,NA
1594,ULVH01.38454.1_1/5-240,SAMEA4835781,SAMEA4835781,S1276
1595,UPMU01.6167.1_4/63-436,SAMEA2737830,NA,S494
1596,UPMU01.6167.1_3/11-266,SAMEA2737830,NA,S251
1597,OYJF01.122.1_2/64-437,SAMN06165595,30756617,S9
1598,OYJF01.122.1_3/11-266,SAMN06165595,30756617,S63
1599,CAJKUQ01.1.1_20/51-395,SAMEA7847121,NA,S1092
1600,CAJKUQ01.1.1_21/3-237,SAMEA7847121,NA,S1044
1601,JABLTL01.5000.1_5/62-435,SAMN14651223,NA,S656
1602,JABLTL01.5000.1_4/11-266,SAMN14651223,NA,S363
1603,OWFX01.884.1_11/64-437,SAMEA3708667,SAMEA3708667,S9
1604,OWFX01.884.1_12/11-266,SAMEA3708667,SAMEA3708667,S17
1605,UZPK01.8576.1_1/63-436,SAMN00791957,SAMN00791957,S381
1606,UZPK01.8576.1_2/11-266,SAMN00791957,SAMN00791957,S826
1607,OWGU01.69597.1_1/11-137,SAMEA3708571,SAMEA3708571,NA
1608,OWGU01.36263.1_1/62-159,SAMEA3708571,SAMEA3708571,NA
1609,OWGU01.56728.1_2/11-115,SAMEA3708571,SAMEA3708571,S868
1610,OWGU01.35265.1_1/1-82,SAMEA3708571,SAMEA3708571,S1311
1611,USUM01.40276.1_1/4-259,SAMN06112030,SAMN06112030,S63
1612,USUM01.47655.1_1/64-224,SAMN06112030,SAMN06112030,NA
1613,USUM01.61059.1_1/1-145,SAMN06112030,SAMN06112030,S1312
1614,JAGZBZ01.15.1_13/51-399,SAMN17800698,NA,S571
1615,JAGZBZ01.15.1_14/4-240,SAMN17800698,NA,S1313
1616,UEQZ01.360.1_1/58-431,SAMN06115401,SAMN06115401,S153
1617,UEQZ01.360.1_2/11-266,SAMN06115401,SAMN06115401,S38
1618,ORRH01.29012.1_1/64-166,SAMEA2338633,SAMEA2338633,NA
1619,ORPJ01.6141.1_4/63-436,SAMEA2338717,NA,S382
1620,OYQN01.557.1_2/64-437,SAMN06165465,16020939,S9
1621,OYQN01.786.1_1/1-355,SAMN06165465,16020939,S447
1622,OYQN01.557.1_1/11-266,SAMN06165465,16020939,S17
1623,OYQN01.786.1_2/11-266,SAMN06165465,16020939,S419
1624,CAAETY01.5.1_15/53-398,SAMEA5278296,NA,S1314
1625,CAAETY01.5.1_16/5-240,SAMEA5278296,NA,S1315
1626,UZPL01.17903.1_1/1-115,SAMN00792043,SAMN00792043,NA
1627,OQAA01.35282.1_1/11-148,SAMD00036237,NA,S1316
1628,CAAETX01.30.1_4/27-293,SAMEA5279503,NA,S1317
1629,CAABCE01.7239.1_1/61-302,SAMN00691554,NA,NA
1630,UEOK01.185.1_32/63-436,SAMN06115499,SAMN06115499,S324
1631,UEOK01.185.1_37/63-436,SAMN06115499,SAMN06115499,S347
1632,UEOK01.185.1_33/11-266,SAMN06115499,SAMN06115499,S821
1633,UEOK01.185.1_38/11-266,SAMN06115499,SAMN06115499,S821
1634,UEOK01.19954.1_1/64-200,SAMN06115499,SAMN06115499,NA
1635,UEOK01.53271.1_1/15-169,SAMN06115499,SAMN06115499,NA
1636,OVMZ01.15784.1_3/11-266,SAMN06016411,SAMN06016411,S63
1637,OVMZ01.62794.1_1/1-225,SAMN06016411,SAMN06016411,S1323
1638,JAGZWD01.114.1_2/27-293,SAMN17801222,NA,S918
1639,UXJM01.45505.1_1/1-212,SAMEA2162182,SAMEA2162182,NA
1640,USWI01.610.1_3/63-436,SAMN06112071,SAMN06112071,S683
1641,USWI01.610.1_2/11-266,SAMN06112071,SAMN06112071,S251
1642,USWI01.28726.1_1/1-247,SAMN06112071,SAMN06112071,NA
1643,USWI01.17877.1_2/11-265,SAMN06112071,SAMN06112071,S1324
1644,USWI01.17877.1_1/10-208,SAMN06112071,SAMN06112071,S1325
1645,JAHZGW01.11.1_19/577-843,SAMN19225140,NA,S1326
1646,OYMF01.521.1_1/57-430,SAMN06165411,12542142,S9
1647,OYMF01.521.1_2/11-207,SAMN06165411,12542142,NA
1648,UBPK01.46288.1_1/1-203,SAMN06164551,12516553,NA
1649,OWPX01.6690.1_5/63-436,SAMEA4378318,SAMEA4378318,S9
1650,OWPX01.6690.1_4/11-266,SAMEA4378318,SAMEA4378318,S17
1651,OWPX01.52626.1_2/6-156,SAMEA4378318,SAMEA4378318,S891
1652,OWGO01.2715.1_13/64-437,SAMEA3708651,SAMEA3708651,S9
1653,OWGO01.2715.1_12/11-266,SAMEA3708651,SAMEA3708651,S63
1654,UZLV01.11752.1_1/64-437,SAMN00715224,SAMN00715224,S154
1655,OYMK01.554.1_1/81-454,SAMN06165355,10598702,S9
1656,OYMK01.554.1_2/11-266,SAMN06165355,10598702,S63
1657,OYMK01.7147.1_1/7-226,SAMN06165355,10598702,NA
1658,OYMK01.11264.1_1/6-97,SAMN06165355,10598702,S1329
1659,UZRK01.30711.1_2/7-171,SAMN00791970,SAMN00791970,NA
1660,UZRK01.30711.1_1/11-81,SAMN00791970,SAMN00791970,NA
1661,UZMO01.24259.1_1/11-137,SAMN00715236,SAMN00715236,S363
1662,UZMO01.24259.1_2/1-110,SAMN00715236,SAMN00715236,S1332
1663,UESP01.1252.1_3/63-436,SAMN06115443,SAMN06115443,S494
1664,UESP01.2631.1_1/64-437,SAMN06115443,SAMN06115443,S9
1665,UESP01.13209.1_1/63-432,SAMN06115443,SAMN06115443,S903
1666,UESP01.2631.1_2/11-266,SAMN06115443,SAMN06115443,S63
1667,UESP01.1252.1_2/11-266,SAMN06115443,SAMN06115443,S251
1668,UESP01.32728.1_1/1-246,SAMN06115443,SAMN06115443,NA
1669,UPEJ01.108737.1_1/1-186,SAMEA2737700,NA,S1333
1670,UPEJ01.81029.1_1/1-213,SAMEA2737700,NA,S170
1671,UPEJ01.78661.1_1/2-142,SAMEA2737700,NA,S459
1672,UPEJ01.102909.1_1/91-194,SAMEA2737700,NA,NA
1673,UPEJ01.115662.1_1/1-92,SAMEA2737700,NA,NA
1674,OOXG01.35465.1_1/64-171,SAMEA2042830,NA,S155
1675,ULTP01.25454.1_2/17-181,SAMEA4835737,SAMEA4835737,NA
1676,OWEG01.46633.1_1/11-218,SAMEA3708547,SAMEA3708547,NA
1677,UZTF01.33942.1_1/1-124,SAMN00792115,SAMN00792115,S1338
1678,ULVW01.70081.1_1/13-177,SAMEA4835796,SAMEA4835796,NA
1679,ULVW01.7162.1_2/6-154,SAMEA4835796,SAMEA4835796,S1339
1680,ULVW01.7162.1_1/3-137,SAMEA4835796,SAMEA4835796,NA
1681,ULVW01.90315.1_1/1-81,SAMEA4835796,SAMEA4835796,NA
1682,ULVW01.88470.1_1/63-142,SAMEA4835796,SAMEA4835796,NA
1683,UESG01.662.1_20/64-437,SAMN06115514,SAMN06115514,S9
1684,UESG01.662.1_19/1-253,SAMN06115514,SAMN06115514,S63
1685,OYJX01.2132.1_1/64-132,SAMN06165651,50682950,NA
1686,UZNZ01.10405.1_1/1-303,SAMN00791976,SAMN00791976,NA
1687,UZNZ01.10405.1_2/1-253,SAMN00791976,SAMN00791976,S719
1688,UZNZ01.13126.1_3/65-148,SAMN00791976,SAMN00791976,NA
1689,ORSM01.42699.1_2/2-137,SAMEA2338784,NA,S1340
1690,ORSM01.43315.1_1/51-154,SAMEA2338784,NA,NA
1691,ULZK01.4358.1_1/64-176,SAMEA4835887,SAMEA4835887,NA
1692,ULUT01.40576.1_1/1-232,SAMEA4835766,SAMEA4835766,NA
1693,ULUT01.26547.1_1/1-170,SAMEA4835766,SAMEA4835766,S1078
1694,ULUT01.46682.1_1/63-198,SAMEA4835766,SAMEA4835766,NA
1695,UZHK01.3027.1_4/64-437,SAMN00791936,SAMN00791936,S9
1696,UZHK01.3027.1_3/1-253,SAMN00791936,SAMN00791936,S63
1697,UYER01.19055.1_1/63-264,SAMEA2151383,SAMEA2151383,S546
1698,UYER01.26575.1_2/1-214,SAMEA2151383,SAMEA2151383,S266
1699,UYER01.26575.1_1/1-186,SAMEA2151383,SAMEA2151383,NA
1700,OZIL01.2827.1_3/27-294,SAMN06165266,71474566,S493
1701,OZIL01.1698.1_6/27-293,SAMN06165266,71474566,S1054
1702,OVIZ01.173.1_2/64-437,SAMN02676152,NA,S9
1703,OVIZ01.173.1_1/11-266,SAMN02676152,NA,S63
1704,ORQP01.8982.1_2/64-437,SAMEA2338680,NA,S9
1705,ORQP01.8982.1_1/11-190,SAMEA2338680,NA,NA
1706,UXSG01.82931.1_1/3-267,SAMEA2160616,SAMEA2160616,S1341
1707,UALF01.7725.1_2/11-266,SAMN06164595,13530241,S827
1708,UALF01.7725.1_1/15-178,SAMN06164595,13530241,S805
1709,UMAZ01.54304.1_2/1-96,SAMEA4835929,SAMEA4835929,NA
1710,ORNF01.49677.1_2/1-267,SAMEA2338714,SAMEA2338714,S633
1711,UMLL01.90295.1_16/64-437,SAMEA4836200,SAMEA4836200,S9
1712,UMLL01.90295.1_15/11-266,SAMEA4836200,SAMEA4836200,S63
1713,UMLL01.5291.1_4/11-266,SAMEA4836200,SAMEA4836200,S579
1714,UMLL01.82854.1_2/11-266,SAMEA4836200,SAMEA4836200,S574
1715,UMLL01.5291.1_5/13-177,SAMEA4836200,SAMEA4836200,NA
1716,UMLL01.82854.1_1/10-174,SAMEA4836200,SAMEA4836200,NA
1717,UMLL01.58994.1_55/63-193,SAMEA4836200,SAMEA4836200,NA
1718,UMLL01.5291.1_1/63-193,SAMEA4836200,SAMEA4836200,NA
1719,OYHK01.315.1_3/63-436,SAMN06165707,71705246,S325
1720,OYHK01.315.1_2/11-266,SAMN06165707,71705246,S39
1721,OYHK01.4928.1_1/12-176,SAMN06165707,71705246,NA
1722,OVYN01.501.1_12/64-437,SAMEA3708645,SAMEA3708645,S9
1723,OVYN01.501.1_13/11-266,SAMEA3708645,SAMEA3708645,S63
1724,OVYN01.12275.1_2/11-266,SAMEA3708645,SAMEA3708645,S1330
1725,OVYN01.32421.1_1/63-316,SAMEA3708645,SAMEA3708645,NA
1726,OWRS01.952.1_22/64-437,SAMEA4378279,SAMEA4378279,S9
1727,OWRS01.58.1_38/62-435,SAMEA4378279,SAMEA4378279,S447
1728,OWRS01.952.1_21/11-266,SAMEA4378279,SAMEA4378279,S63
1729,OWRS01.58.1_39/11-266,SAMEA4378279,SAMEA4378279,S419
1730,UEOP01.41.1_73/64-437,SAMN06115503,SAMN06115503,S9
1731,UEOP01.41.1_72/11-266,SAMN06115503,SAMN06115503,S63
1732,CABQGF01.21.1_8/63-437,SAMEA5850053,NA,S968
1733,CABQGF01.21.1_9/11-266,SAMEA5850053,NA,S1342
1734,ORQZ01.3121.1_4/64-437,SAMEA2338675,SAMEA2338675,S156
1735,ORQZ01.3121.1_5/11-266,SAMEA2338675,SAMEA2338675,S63
1736,CABQUV01.16.1_11/27-293,SAMEA5850441,NA,S1343
1737,ORVL01.2853.1_13/63-436,SAMEA2338835,NA,S129
1738,ORVL01.2853.1_12/11-266,SAMEA2338835,NA,S846
1739,ORVL01.65342.1_1/1-226,SAMEA2338835,NA,NA
1740,OWGN01.692.1_13/64-437,SAMEA3708654,SAMEA3708654,S9
1741,OWGN01.692.1_14/11-266,SAMEA3708654,SAMEA3708654,S63
1742,OQQU01.95348.1_1/1-177,SAMN02712159,NA,NA
1743,OYTA01.2866.1_1/64-437,SAMN06165348,10057608,S9
1744,OYTA01.2866.1_2/11-266,SAMN06165348,10057608,S63
1745,UPWM01.18108.1_1/11-266,SAMN06112020,SAMN06112020,S17
1746,UPWM01.32464.1_1/64-258,SAMN06112020,SAMN06112020,S157
1747,UESA01.18044.1_1/62-435,SAMN06115428,SAMN06115428,S657
1748,UESA01.7359.1_1/21-344,SAMN06115428,SAMN06115428,S1344
1749,UESA01.7359.1_2/11-266,SAMN06115428,SAMN06115428,S1345
1750,UESA01.18044.1_2/2-251,SAMN06115428,SAMN06115428,S1346
1751,UESA01.65231.1_1/11-210,SAMN06115428,SAMN06115428,S618
1752,UXQU01.28398.1_4/2-118,SAMEA2162475,SAMEA2162475,NA
1753,UXQU01.73593.1_1/3-135,SAMEA2162475,SAMEA2162475,S425
1754,OYIE01.213.1_2/47-420,SAMN06165484,16935973,S9
1755,OYIE01.213.1_1/11-266,SAMN06165484,16935973,S17
1756,JABLTO01.179291.1_4/64-437,SAMN14651225,NA,S9
1757,JABLTO01.179291.1_3/11-266,SAMN14651225,NA,S63
1758,OVZD01.1803.1_16/64-437,SAMEA3708671,SAMEA3708671,S9
1759,OVZD01.4003.1_11/51-400,SAMEA3708671,SAMEA3708671,S637
1760,OVZD01.1803.1_15/11-266,SAMEA3708671,SAMEA3708671,S63
1761,OVZD01.4003.1_10/3-237,SAMEA3708671,SAMEA3708671,S638
1762,OVZD01.70372.1_1/1-219,SAMEA3708671,SAMEA3708671,NA
1763,USVF01.386.1_14/64-437,SAMN06112086,SAMN06112086,S9
1764,USVF01.386.1_15/11-266,SAMN06112086,SAMN06112086,S63
1765,OYVR01.58638.1_1/63-191,SAMN06164990,30733891,S1347
1766,ORWG01.32262.1_1/64-125,SAMEA2338861,NA,NA
1767,CAJMRA01.53.1_4/63-436,SAMEA7852817,NA,S1348
1768,CAJMRA01.235.1_1/63-436,SAMEA7852817,NA,S1349
1769,CAJMRA01.235.1_2/11-266,SAMEA7852817,NA,S1057
1770,CAJMRA01.53.1_3/11-266,SAMEA7852817,NA,S267
1771,OYTL01.393.1_1/64-437,SAMN06165595,30756617,S9
1772,OYTL01.393.1_2/11-266,SAMN06165595,30756617,S63
1773,OPBS01.17226.1_3/40-291,SAMEA2042578,NA,S1350
1774,ORNK01.7682.1_1/11-266,SAMEA2338690,NA,S63
1775,ORNK01.7682.1_2/1-238,SAMEA2338690,NA,NA
1776,OWPE01.49286.1_1/17-181,SAMEA4378236,SAMEA4378236,NA
1777,USYS01.30542.1_2/14-387,SAMN06112090,SAMN06112090,S587
1778,USYS01.15285.1_1/1-357,SAMN06112090,SAMN06112090,S1186
1779,USYS01.4501.1_8/63-380,SAMN06112090,SAMN06112090,S1285
1780,USYS01.2685.1_2/11-266,SAMN06112090,SAMN06112090,S1223
1781,USYS01.15285.1_2/11-266,SAMN06112090,SAMN06112090,S419
1782,USYS01.14363.1_1/3-95,SAMN06112090,SAMN06112090,NA
1783,ORCF01.9.1_52/63-436,SAMN04158618,SAMN04158618,S1016
1784,ORCF01.9.1_51/11-266,SAMN04158618,SAMN04158618,S1017
1785,ORCF01.82739.1_1/52-189,SAMN04158618,SAMN04158618,NA
1786,ORCF01.98001.1_2/2-160,SAMN04158618,SAMN04158618,NA
1787,OYMD01.818.1_2/1-255,SAMN06165452,14952019,NA
1788,OYMD01.818.1_1/11-93,SAMN06165452,14952019,NA
1789,UPRJ01.4846.1_6/64-437,SAMEA2737745,NA,S9
1790,UPRJ01.4846.1_5/11-266,SAMEA2737745,NA,S63
1791,UPRJ01.32940.1_2/11-266,SAMEA2737745,NA,S786
1792,UPRJ01.76798.1_1/51-207,SAMEA2737745,NA,NA
1793,UPRJ01.32940.1_1/2-140,SAMEA2737745,NA,NA
1794,UPRJ01.69812.1_2/2-140,SAMEA2737745,NA,NA
1795,UPRJ01.69812.1_1/11-75,SAMEA2737745,NA,NA
1796,UZUF01.14766.1_1/64-123,SAMN00792118,SAMN00792118,NA
1797,UPWZ01.225.1_10/64-437,SAMN06112010,SAMN06112010,S9
1798,UPWZ01.225.1_11/11-266,SAMN06112010,SAMN06112010,S63
1799,OVFJ01.1198.1_1/64-437,SAMN06016335,SAMN06016335,S9
1800,OVFJ01.5655.1_2/63-436,SAMN06016335,SAMN06016335,S351
1801,OVFJ01.1198.1_2/11-266,SAMN06016335,SAMN06016335,S63
1802,OVFJ01.5655.1_1/11-266,SAMN06016335,SAMN06016335,S1330
1803,OVFJ01.44002.1_1/2-215,SAMN06016335,SAMN06016335,S1351
1804,OVFJ01.49379.1_1/2-146,SAMN06016335,SAMN06016335,NA
1805,UEQM01.1663.1_1/64-355,SAMN06115440,SAMN06115440,NA
1806,UEQM01.512.1_2/11-266,SAMN06115440,SAMN06115440,S63
1807,UMGG01.37389.1_2/11-266,SAMEA4836064,SAMEA4836064,S828
1808,UMGG01.19571.1_1/11-266,SAMEA4836064,SAMEA4836064,S258
1809,UMGG01.51117.1_1/1-193,SAMEA4836064,SAMEA4836064,NA
1810,UMGG01.77050.1_4/63-143,SAMEA4836064,SAMEA4836064,NA
1811,UMGG01.81647.1_2/63-143,SAMEA4836064,SAMEA4836064,NA
1812,UEQI01.11142.1_2/2-216,SAMN06115467,SAMN06115467,NA
1813,UEQI01.23613.1_1/64-213,SAMN06115467,SAMN06115467,NA
1814,OROW01.9403.1_5/64-437,SAMEA2338762,NA,S9
1815,OROW01.9403.1_4/11-178,SAMEA2338762,NA,S40
1816,UZHQ01.7216.1_2/77-450,SAMN00791903,SAMN00791903,S658
1817,UZHQ01.7216.1_1/11-266,SAMN00791903,SAMN00791903,S363
1818,UXMP01.59062.1_1/1-187,SAMEA1964687,SAMEA1964687,NA
1819,UXMP01.60651.1_1/1-184,SAMEA1964687,SAMEA1964687,NA
1820,UXMP01.56722.1_1/2-140,SAMEA1964687,SAMEA1964687,NA
1821,UXMP01.56855.1_2/2-140,SAMEA1964687,SAMEA1964687,NA
1822,UXMP01.6140.1_5/63-146,SAMEA1964687,SAMEA1964687,NA
1823,UXMP01.17857.1_2/64-147,SAMEA1964687,SAMEA1964687,NA
1824,OYSK01.2491.1_1/64-133,SAMN06165468,16485541,NA
1825,WHDT01.103.1_7/26-290,SAMN12905253,NA,S1352
1826,UZSU01.5092.1_3/64-437,SAMN00792091,SAMN00792091,S9
1827,UZSU01.5092.1_2/11-266,SAMN00792091,SAMN00792091,S63
1828,UYKP01.770.1_15/40-291,SAMN03653686,P4,S1221
1829,OYUZ01.1232.1_2/64-437,SAMN06165564,19966838,S9
1830,OYUZ01.1810.1_1/11-266,SAMN06165564,19966838,S748
1831,UZUR01.12685.1_1/1-346,SAMN00792056,SAMN00792056,S806
1832,UZUR01.12685.1_2/11-266,SAMN00792056,SAMN00792056,S251
1833,ORTX01.26068.1_1/1-97,SAMEA2338815,SAMEA2338815,NA
1834,ORMX01.9416.1_3/63-436,SAMEA2338745,NA,S489
1835,ORMX01.9416.1_2/11-266,SAMEA2338745,NA,S268
1836,JAHAKZ01.52.1_4/11-266,SAMN17801608,NA,S251
1837,JAHAKZ01.9.1_2/11-266,SAMN17801608,NA,S574
1838,JAHAKZ01.1.1_1/63-237,SAMN17801608,NA,NA
1839,JAHAKZ01.52.1_1/63-237,SAMN17801608,NA,NA
1840,JAHAKZ01.52.1_5/1-196,SAMN17801608,NA,NA
1841,JAHAKZ01.9.1_1/1-196,SAMN17801608,NA,NA
1842,CAAFCN01.654.1_2/56-403,SAMEA5278459,NA,S1334
1843,CAAFCN01.654.1_3/6-240,SAMEA5278459,NA,S1224
1844,OQQT01.62665.1_1/4-142,SAMN02712163,NA,NA
1845,UYDU01.44051.1_1/21-276,SAMEA2159529,SAMEA2159529,NA
1846,UYDU01.34002.1_1/64-170,SAMEA2159529,SAMEA2159529,NA
1847,DXXD01.201.1_2/571-834,SAMN19225239,NA,S1353
1848,UPSV01.52668.1_1/30-276,SAMN06111977,SAMN06111977,S659
1849,UPSV01.31992.1_1/11-266,SAMN06111977,SAMN06111977,S419
1850,UYCT01.23087.1_1/5-240,SAMEA2143633,SAMEA2143633,S1276
1851,UYCT01.23087.1_2/1-143,SAMEA2143633,SAMEA2143633,S1354
1852,OQHT01.23672.1_1/5-166,SAMD00036218,NA,S1276
1853,OQHT01.23672.1_2/9-135,SAMD00036218,NA,S1355
1854,OQGO01.6033.1_1/64-259,SAMD00036196,NA,S326
1855,OQGO01.6033.1_3/11-147,SAMD00036196,NA,S913
1856,OQGO01.6033.1_4/1-118,SAMD00036196,NA,S1356
1857,OQGO01.6033.1_2/1-96,SAMD00036196,NA,NA
1858,UPCL01.2239.1_10/63-436,SAMEA2737706,NA,S313
1859,UPCL01.2239.1_9/11-266,SAMEA2737706,NA,S790
1860,OYPF01.122.1_2/96-469,SAMN06165438,13530241,S158
1861,OYPF01.122.1_1/11-266,SAMN06165438,13530241,S17
1862,ULUL01.47445.1_1/1-232,SAMEA4835759,SAMEA4835759,S903
1863,OWBD01.1314.1_9/64-437,SAMEA3708528,SAMEA3708528,S9
1864,OWBD01.1314.1_8/11-266,SAMEA3708528,SAMEA3708528,S63
1865,UZQW01.40033.1_1/51-340,SAMN00792001,SAMN00792001,S576
1866,UZQW01.16332.1_2/11-266,SAMN00792001,SAMN00792001,S1007
1867,UZQW01.36259.1_1/1-108,SAMN00792001,SAMN00792001,NA
1868,UZQW01.16332.1_1/1-101,SAMN00792001,SAMN00792001,NA
1869,UEOV01.5028.1_2/65-438,SAMN06115537,SAMN06115537,S541
1870,UEOV01.180.1_11/64-437,SAMN06115537,SAMN06115537,S9
1871,UEOV01.180.1_12/1-253,SAMN06115537,SAMN06115537,S63
1872,UEOV01.5028.1_3/11-266,SAMN06115537,SAMN06115537,S251
1873,OPXW01.39742.1_1/1-130,SAMEA2042009,NA,NA
1874,OPXW01.24098.1_2/62-157,SAMEA2042009,NA,NA
1875,CABTSC01.123.1_4/63-435,SAMEA5853094,NA,S969
1876,CABTSC01.123.1_5/11-266,SAMEA5853094,NA,S1357
1877,OUQA01.11758.1_1/64-400,SAMN05194697,NA,S159
1878,OUQA01.30576.1_1/1-192,SAMN05194697,NA,S1358
1879,OWRY01.3458.1_10/64-437,SAMEA4378316,SAMEA4378316,S9
1880,OWRY01.3458.1_11/11-266,SAMEA4378316,SAMEA4378316,S41
1881,OWRY01.75569.1_1/1-192,SAMEA4378316,SAMEA4378316,NA
1882,UYCV01.9792.1_2/64-437,SAMEA2152591,SAMEA2152591,S160
1883,UYCV01.9792.1_1/1-122,SAMEA2152591,SAMEA2152591,NA
1884,OZHZ01.19631.1_2/11-220,SAMN06165200,70312587,S363
1885,OZHZ01.19447.1_1/62-244,SAMN06165200,70312587,NA
1886,OZHZ01.19631.1_1/1-130,SAMN06165200,70312587,NA
1887,OWGZ01.11872.1_3/11-266,SAMEA3708514,SAMEA3708514,S63
1888,OWGZ01.11872.1_4/1-215,SAMEA3708514,SAMEA3708514,NA
1889,USWE01.1127.1_5/63-436,SAMN06112076,SAMN06112076,S383
1890,USWE01.4069.1_7/63-435,SAMN06112076,SAMN06112076,S970
1891,USWE01.1127.1_1/1-350,SAMN06112076,SAMN06112076,NA
1892,USWE01.1127.1_2/11-266,SAMN06112076,SAMN06112076,S63
1893,USWE01.4069.1_8/11-266,SAMN06112076,SAMN06112076,S1361
1894,USWE01.1127.1_6/11-266,SAMN06112076,SAMN06112076,S720
1895,USWE01.40744.1_2/1-280,SAMN06112076,SAMN06112076,S365
1896,ORQL01.54959.1_2/1-177,SAMEA2338653,SAMEA2338653,S1354
1897,UEYL01.268.1_12/64-437,SAMN06115482,SAMN06115482,S9
1898,UEYL01.268.1_13/11-266,SAMN06115482,SAMN06115482,S63
1899,CABREG01.5.1_15/53-398,SAMEA5850674,NA,S1314
1900,CABREG01.5.1_16/5-240,SAMEA5850674,NA,S1315
1901,OWEL01.305.1_34/63-436,SAMEA3708636,SAMEA3708636,S590
1902,OWEL01.4091.1_6/64-437,SAMEA3708636,SAMEA3708636,S9
1903,OWEL01.4091.1_5/11-266,SAMEA3708636,SAMEA3708636,S63
1904,OWEL01.305.1_35/11-266,SAMEA3708636,SAMEA3708636,S712
1905,OYNJ01.225.1_2/65-438,SAMN06165351,10057608,S161
1906,OYNJ01.225.1_1/11-266,SAMN06165351,10057608,S63
1907,UPPV01.24436.1_1/2-278,SAMEA2737785,NA,NA
1908,ADCO01.120.1_11/64-437,SAMN02463823,NA,S9
1909,ADCO01.120.1_12/11-266,SAMN02463823,NA,S17
1910,OQCZ01.8482.1_4/11-154,SAMD00036329,NA,NA
1911,OQCZ01.8482.1_5/1-101,SAMD00036329,NA,S1362
1912,OQCZ01.8482.1_2/1-96,SAMD00036329,NA,S1363
1913,OYLB01.397.1_1/1-362,SAMN06165525,18912764,NA
1914,OUQV01.4454.1_2/63-436,SAMN05194692,NA,S351
1915,OUQV01.4454.1_1/11-266,SAMN05194692,NA,S1330
1916,ORNG01.5819.1_2/11-266,SAMEA2338711,SAMEA2338711,S63
1917,ORNG01.5819.1_1/1-210,SAMEA2338711,SAMEA2338711,NA
